일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,상장시가총액
"2017/05/08","16655.99","496.58","3.07","16165.24","16656.01","16127.70","37113.0","1851493.0","4.63333437E8"
"2017/05/04","16159.41","212.92","1.34","16094.31","16167.94","16036.81","28334.0","1221609.0","4.50335574E8"
"2017/05/02","15946.49","122.85","0.78","15995.25","16122.20","15918.73","38870.0","1382239.0","4.45177313E8"
"2017/04/28","15823.64","203.41","1.30","16095.62","16156.38","15787.09","38396.0","1938052.0","4.40788541E8"
"2017/04/27","15620.23","243.01","1.58","15276.03","15794.74","15137.24","40139.0","1821813.0","4.34914941E8"
"2017/04/26","15377.22","70.27","0.46","15330.10","15382.51","15301.92","47944.0","1444391.0","4.27118859E8"
"2017/04/25","15306.95","427.58","2.87","14930.55","15307.60","14929.17","50895.0","1565192.0","4.25173658E8"
"2017/04/24","14879.37","141.14","0.96","14876.49","14896.45","14789.19","51160.0","894970.0","4.1326563E8"
"2017/04/21","14738.23","162.74","1.12","14696.40","14910.62","14653.69","38481.0","1225308.0","4.09652376E8"
"2017/04/20","14575.49","-128.74","-0.88","14640.76","14658.50","14485.88","62325.0","1539602.0","4.07373422E8"
"2017/04/19","14704.23","-167.46","-1.13","14840.69","14864.31","14704.23","90163.0","1124195.0","4.10929204E8"
"2017/04/18","14871.69","19.87","0.13","14921.87","14939.26","14777.69","84151.0","880964.0","4.15453028E8"
"2017/04/17","14851.82","-128.91","-0.86","15002.09","15025.05","14842.38","49364.0","682520.0","4.15024909E8"
"2017/04/14","14980.73","-138.96","-0.92","15029.40","15054.97","14906.09","151058.0","682207.0","4.18623974E8"
"2017/04/13","15119.69","186.57","1.25","14907.48","15126.88","14887.10","141526.0","897562.0","4.22533964E8"
"2017/04/12","14933.12","77.02","0.52","14907.38","14951.29","14863.74","189034.0","892069.0","4.17384736E8"
"2017/04/11","14856.10","-83.23","-0.56","14871.70","14922.32","14834.91","183649.0","999498.0","4.15319936E8"
"2017/04/10","14939.33","43.17","0.29","14954.46","14954.46","14849.10","136470.0","981960.0","4.17803596E8"
"2017/04/07","14896.16","-43.59","-0.29","14918.76","14940.50","14740.74","128188.0","1188933.0","4.16607768E8"
"2017/04/06","14939.75","-97.59","-0.65","14972.84","14991.57","14851.81","221183.0","1366188.0","4.17886706E8"
"2017/04/05","15037.34","0.23","0.00","14991.63","15055.49","14907.50","128164.0","1402099.0","4.20889733E8"
"2017/04/04","15037.11","134.09","0.90","14943.21","15081.76","14942.50","99442.0","1308496.0","4.20640165E8"
"2017/04/03","14903.02","109.84","0.74","14874.21","14979.80","14859.51","36998.0","906284.0","4.16831323E8"
"2017/03/31","14793.18","-214.04","-1.43","14979.83","14985.05","14792.50","54257.0","1083272.0","4.13869132E8"
"2017/03/30","15007.22","22.17","0.15","15039.07","15159.27","14963.18","54417.0","1113479.0","4.19800542E8"
"2017/03/29","14985.05","128.60","0.87","14921.34","15032.06","14893.82","61567.0","1301525.0","4.19129292E8"
"2017/03/28","14856.45","83.44","0.56","14877.64","14961.52","14818.32","78932.0","1178395.0","4.15242499E8"
"2017/03/27","14773.01","-67.63","-0.46","14790.00","14969.67","14773.01","57689.0","1302337.0","4.12899771E8"
"2017/03/24","14840.64","-45.39","-0.30","14821.02","14991.46","14739.03","32917.0","1194036.0","4.14890052E8"
"2017/03/23","14886.03","-163.93","-1.09","15039.29","15048.63","14864.49","43622.0","1331444.0","4.16585838E8"
"2017/03/22","15049.96","30.86","0.21","14775.74","15051.61","14746.15","37207.0","1389901.0","4.21361013E8"
"2017/03/21","15019.10","195.78","1.32","14823.31","15042.79","14822.27","50012.0","1296538.0","4.20412192E8"
"2017/03/20","14823.32","-131.15","-0.88","14863.92","14865.98","14778.53","28486.0","955386.0","4.14912542E8"
"2017/03/17","14954.47","98.71","0.66","14824.45","14985.16","14764.26","42141.0","1385803.0","4.18956159E8"
"2017/03/16","14855.76","143.60","0.98","14914.72","14948.35","14771.82","58919.0","1074898.0","4.16022802E8"
"2017/03/15","14712.16","-23.66","-0.16","14604.97","14727.69","14604.97","66507.0","1140471.0","4.12025678E8"
"2017/03/14","14735.82","205.70","1.42","14575.55","14800.87","14524.80","62826.0","1228321.0","4.12590294E8"
"2017/03/13","14530.12","198.94","1.39","14369.02","14628.77","14348.97","79325.0","1010463.0","4.06559297E8"
"2017/03/10","14331.18","15.61","0.11","14239.08","14398.40","14206.22","72123.0","1038587.0","4.0085473E8"
"2017/03/09","14315.57","-9.78","-0.07","14335.61","14374.79","14296.90","42936.0","1103569.0","4.00246966E8"
"2017/03/08","14325.35","3.92","0.03","14326.52","14452.36","14319.38","63510.0","1172662.0","4.00779633E8"
"2017/03/07","14321.43","47.67","0.33","14236.96","14357.04","14221.86","23480.0","948495.0","4.00749607E8"
"2017/03/06","14273.76","179.09","1.27","14036.92","14304.05","13992.13","29521.0","1042742.0","3.99571141E8"
"2017/03/03","14094.67","-45.76","-0.32","14040.37","14123.28","13957.23","29656.0","1031696.0","3.9466987E8"
"2017/03/02","14140.43","391.60","2.85","13821.23","14178.81","13821.23","122625.0","1696197.0","3.96298148E8"
"2017/02/28","13748.83","135.59","1.00","13633.21","13834.53","13614.34","107571.0","1357933.0","3.84766105E8"
"2017/02/27","13613.24","-107.54","-0.78","13658.05","13677.29","13542.61","48889.0","1150845.0","3.81127369E8"
