Season,Episode,Episode ID,Episode URL,Cast Info Text,Actors,Characters
3,1,tt2178782,https://www.imdb.com/title/tt2178782/?ref_=ttep_ep_1,,", Peter Dinklage, , Lena Headey, , Emilia Clarke, , Kit Harington, , Richard Madden, , Iain Glen, , Michelle Fairley, , Aidan Gillen, , Charles Dance, , Liam Cunningham, , Stephen Dillane, , Carice van Houten, , Natalie Dormer, , John Bradley, , Jack Gleeson, , Sophie Turner, , Oona Chaplin, , Sibel Kekilli","Tyrion Lannister (), Cersei Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Lena Headey), Robb Stark (), Jorah Mormont (Emilia Clarke), Catelyn Stark (), Petyr 'Littlefinger' Baelish (Kit Harington), Tywin Lannister (), Davos Seaworth (Richard Madden), Stannis Baratheon (), Melisandre (Iain Glen), (as Carice Van Houten) (), Margaery Tyrell (Michelle Fairley), Samwell Tarly (), Joffrey Baratheon (Aidan Gillen), Sansa Stark (), Talisa Stark (Charles Dance), Shae ()"
3,2,tt2178772,https://www.imdb.com/title/tt2178772/?ref_=ttep_ep_2,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Kit Harington, , Richard Madden, , Michelle Fairley, , Natalie Dormer, , Isaac Hempstead Wright, , Jack Gleeson, , Sophie Turner, , Maisie Williams, , Alfie Allen, , Oona Chaplin, , Joe Dempsie, , Rose Leslie, , John Bradley, , James Cosmo, , Sibel Kekilli","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Jon Snow (Nikolaj Coster-Waldau), Robb Stark (), Catelyn Stark (Lena Headey), Margaery Tyrell (), Bran Stark (Kit Harington), Joffrey Baratheon (), Sansa Stark (Richard Madden), Arya Stark (), Theon Greyjoy (Michelle Fairley), Talisa Stark (), Gendry (Natalie Dormer), Ygritte (), Samwell Tarly (Isaac Hempstead Wright), Jeor Mormont (), Shae (Jack Gleeson)"
3,3,tt2178802,https://www.imdb.com/title/tt2178802/?ref_=ttep_ep_3,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Richard Madden, , Iain Glen, , Michelle Fairley, , Aidan Gillen, , Charles Dance, , Stephen Dillane, , Carice van Houten, , Alfie Allen, , John Bradley, , Maisie Williams, , Oona Chaplin, , Joe Dempsie, , Rose Leslie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Robb Stark (Lena Headey), Jorah Mormont (), Catelyn Stark (Emilia Clarke), Petyr 'Littlefinger' Baelish (), Tywin Lannister (Kit Harington), Stannis Baratheon (), Melisandre (Richard Madden), (as Carice Van Houten) (), Theon Greyjoy (Iain Glen), Samwell Tarly (), Arya Stark (Michelle Fairley), Talisa Stark (), Gendry (Aidan Gillen), Ygritte ()"
3,4,tt2178798,https://www.imdb.com/title/tt2178798/?ref_=ttep_ep_4,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Iain Glen, , Michelle Fairley, , Charles Dance, , Natalie Dormer, , Alfie Allen, , Isaac Hempstead Wright, , Sophie Turner, , Maisie Williams, , John Bradley, , Joe Dempsie, , Jack Gleeson, , Rory McCann, , Conleth Hill, , James Cosmo","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jorah Mormont (), Catelyn Stark (Lena Headey), Tywin Lannister (), Margaery Tyrell (Emilia Clarke), Theon Greyjoy (), Bran Stark (Iain Glen), Sansa Stark (), Arya Stark (Michelle Fairley), Samwell Tarly (), Gendry (Charles Dance), Joffrey Baratheon (), Sandor 'The Hound' Clegane (Natalie Dormer), Lord Varys (), Jeor Mormont (Alfie Allen)"
3,5,tt2178788,https://www.imdb.com/title/tt2178788/?ref_=ttep_ep_5,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Richard Madden, , Iain Glen, , Michelle Fairley, , Aidan Gillen, , Charles Dance, , Liam Cunningham, , Stephen Dillane, , Natalie Dormer, , Oona Chaplin, , Sophie Turner, , Maisie Williams, , Joe Dempsie, , Rose Leslie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Robb Stark (Lena Headey), Jorah Mormont (), Catelyn Stark (Emilia Clarke), Petyr 'Littlefinger' Baelish (), Tywin Lannister (Kit Harington), Davos Seaworth (), Stannis Baratheon (Richard Madden), Margaery Tyrell (), Talisa Stark (Iain Glen), Sansa Stark (), Arya Stark (Michelle Fairley), Gendry (), Ygritte (Aidan Gillen)"
3,6,tt2178812,https://www.imdb.com/title/tt2178812/?ref_=ttep_ep_6,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Kit Harington, , Richard Madden, , Michelle Fairley, , Aidan Gillen, , Charles Dance, , Carice van Houten, , Alfie Allen, , Isaac Hempstead Wright, , Sophie Turner, , Maisie Williams, , John Bradley, , Joe Dempsie, , Jack Gleeson, , Rose Leslie, , Conleth Hill","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Jon Snow (Nikolaj Coster-Waldau), Robb Stark (), Catelyn Stark (Lena Headey), Petyr 'Littlefinger' Baelish (), Tywin Lannister (Kit Harington), Melisandre (), (as Carice Van Houten) (Richard Madden), Theon Greyjoy (), Bran Stark (Michelle Fairley), Sansa Stark (), Arya Stark (Aidan Gillen), Samwell Tarly (), Gendry (Charles Dance), Joffrey Baratheon (), Ygritte (Carice van Houten), Lord Varys ()"
3,7,tt2178814,https://www.imdb.com/title/tt2178814/?ref_=ttep_ep_7,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Emilia Clarke, , Kit Harington, , Richard Madden, , Iain Glen, , Michelle Fairley, , Charles Dance, , Natalie Dormer, , Carice van Houten, , Isaac Hempstead Wright, , Sophie Turner, , Maisie Williams, , Alfie Allen, , Oona Chaplin, , Jack Gleeson, , Joe Dempsie, , Sibel Kekilli","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Nikolaj Coster-Waldau), Robb Stark (), Jorah Mormont (Emilia Clarke), Catelyn Stark (), Tywin Lannister (Kit Harington), Margaery Tyrell (), Melisandre (Richard Madden), (as Carice Van Houten) (), Bran Stark (Iain Glen), Sansa Stark (), Arya Stark (Michelle Fairley), Theon Greyjoy (), Talisa Stark (Charles Dance), Joffrey Baratheon (), Gendry (Natalie Dormer), Shae ()"
3,8,tt2178806,https://www.imdb.com/title/tt2178806/?ref_=ttep_ep_8,,", Peter Dinklage, , Lena Headey, , Emilia Clarke, , Iain Glen, , Charles Dance, , Liam Cunningham, , Stephen Dillane, , Carice van Houten, , Natalie Dormer, , Jack Gleeson, , Sophie Turner, , Maisie Williams, , John Bradley, , Joe Dempsie, , Sibel Kekilli, , Rory McCann, , Conleth Hill, , Jerome Flynn","Tyrion Lannister (), Cersei Lannister (Peter Dinklage), Daenerys Targaryen (), Jorah Mormont (Lena Headey), Tywin Lannister (), Davos Seaworth (Emilia Clarke), Stannis Baratheon (), Melisandre (Iain Glen), (as Carice Van Houten) (), Margaery Tyrell (Charles Dance), Joffrey Baratheon (), Sansa Stark (Liam Cunningham), Arya Stark (), Samwell Tarly (Stephen Dillane), Gendry (), Shae (Carice van Houten), Sandor 'The Hound' Clegane (), Lord Varys (Natalie Dormer), Bronn ()"
3,9,tt2178784,https://www.imdb.com/title/tt2178784/?ref_=ttep_ep_9,,", Emilia Clarke, , Kit Harington, , Richard Madden, , Iain Glen, , Michelle Fairley, , John Bradley, , Isaac Hempstead Wright, , Maisie Williams, , Oona Chaplin, , Rose Leslie, , Rory McCann, , David Bradley, , Mackenzie Crook, , Michael McElhatton, , Ian McElhinney, , Clive Russell, , Tobias Menzies, , Kristofer Hivju","Daenerys Targaryen (), Jon Snow (Emilia Clarke), Robb Stark (), Jorah Mormont (Kit Harington), Catelyn Stark (), Samwell Tarly (Richard Madden), Bran Stark (), Arya Stark (Iain Glen), Talisa Stark (), Ygritte (Michelle Fairley), Sandor 'The Hound' Clegane (), Walder Frey (John Bradley), Orell (), Roose Bolton (Isaac Hempstead Wright), Barristan Selmy (), Brynden 'Blackfish' Tully (Maisie Williams), Edmure Tully (), Tormund Giantsbane (Oona Chaplin)"
3,10,tt2178796,https://www.imdb.com/title/tt2178796/?ref_=ttep_ep_10,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Iain Glen, , Charles Dance, , Liam Cunningham, , Stephen Dillane, , Carice van Houten, , Isaac Hempstead Wright, , Sophie Turner, , Maisie Williams, , Alfie Allen, , Jack Gleeson, , Rose Leslie, , John Bradley, , Joe Dempsie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Jorah Mormont (Lena Headey), Tywin Lannister (), Davos Seaworth (Emilia Clarke), Stannis Baratheon (), Melisandre (Kit Harington), (as Carice Van Houten) (), Bran Stark (Iain Glen), Sansa Stark (), Arya Stark (Charles Dance), Theon Greyjoy (), Joffrey Baratheon (Liam Cunningham), Ygritte (), Samwell Tarly (Stephen Dillane), Gendry ()"
4,1,tt2816136,https://www.imdb.com/title/tt2816136/?ref_=ttep_ep_1,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Charles Dance, , Natalie Dormer, , Jack Gleeson, , Sophie Turner, , Maisie Williams, , John Bradley, , Rose Leslie, , Kristofer Hivju, , Rory McCann, , Gwendoline Christie, , Jerome Flynn, , Sibel Kekilli, , Iain Glen","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Tywin Lannister (Lena Headey), Margaery Tyrell (), Joffrey Baratheon (Emilia Clarke), Sansa Stark (), Arya Stark (Kit Harington), Samwell Tarly (), Ygritte (Charles Dance), Tormund Giantsbane (), Sandor 'The Hound' Clegane (Natalie Dormer), Brienne of Tarth (), Bronn (Jack Gleeson), Shae (), Jorah Mormont (Sophie Turner)"
4,2,tt2832378,https://www.imdb.com/title/tt2832378/?ref_=ttep_ep_2,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Charles Dance, , Natalie Dormer, , Liam Cunningham, , Stephen Dillane, , Carice van Houten, , Alfie Allen, , Jack Gleeson, , Isaac Hempstead Wright, , Sophie Turner, , Gwendoline Christie, , Sibel Kekilli, , Iwan Rheon, , Conleth Hill, , Jerome Flynn, , Diana Rigg","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Tywin Lannister (Nikolaj Coster-Waldau), Margaery Tyrell (), Davos Seaworth (Lena Headey), Stannis Baratheon (), Melisandre (Charles Dance), (as Carice Van Houten) (), Theon Greyjoy (Natalie Dormer), Joffrey Baratheon (), Bran Stark (Liam Cunningham), Sansa Stark (), Brienne of Tarth (Stephen Dillane), Shae (), Ramsay Snow (Carice van Houten), Lord Varys (), Bronn (Alfie Allen), Olenna Tyrell ()"
4,3,tt2972426,https://www.imdb.com/title/tt2972426/?ref_=ttep_ep_3,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Charles Dance, , Natalie Dormer, , Liam Cunningham, , Stephen Dillane, , Jack Gleeson, , Sophie Turner, , Maisie Williams, , Rory McCann, , John Bradley, , Rose Leslie, , Kristofer Hivju, , Hannah Murray","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Tywin Lannister (), Margaery Tyrell (Emilia Clarke), Davos Seaworth (), Stannis Baratheon (Kit Harington), Joffrey Baratheon (), Sansa Stark (Aidan Gillen), Arya Stark (), Sandor 'The Hound' Clegane (Charles Dance), Samwell Tarly (), Ygritte (Natalie Dormer), Tormund Giantsbane (), Gilly (Liam Cunningham)"
4,4,tt2972428,https://www.imdb.com/title/tt2972428/?ref_=ttep_ep_4,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Natalie Dormer, , John Bradley, , Isaac Hempstead Wright, , Sophie Turner, , Gwendoline Christie, , Jerome Flynn, , Iain Glen, , Diana Rigg, , Michiel Huisman, , Ian McElhinney, , Owen Teale, , Burn Gorman","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Margaery Tyrell (), Samwell Tarly (Emilia Clarke), Bran Stark (), Sansa Stark (Kit Harington), Brienne of Tarth (), Bronn (Aidan Gillen), Jorah Mormont (), Olenna Tyrell (Natalie Dormer), Daario Naharis (), Barristan Selmy (John Bradley), Alliser Thorne (), Karl Tanner (Isaac Hempstead Wright)"
4,5,tt3060856,https://www.imdb.com/title/tt3060856/?ref_=ttep_ep_5,,", Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Charles Dance, , Natalie Dormer, , Isaac Hempstead Wright, , Sophie Turner, , Maisie Williams, , Rory McCann, , Gwendoline Christie, , Conleth Hill, , Iain Glen, , Pedro Pascal, , Michiel Huisman, , Burn Gorman, , Kate Dickie","Jaime Lannister (), Cersei Lannister (Nikolaj Coster-Waldau), Daenerys Targaryen (), Jon Snow (Lena Headey), Petyr 'Littlefinger' Baelish (), Tywin Lannister (Emilia Clarke), Margaery Tyrell (), Bran Stark (Kit Harington), Sansa Stark (), Arya Stark (Aidan Gillen), Sandor 'The Hound' Clegane (), Brienne of Tarth (Charles Dance), Lord Varys (), Jorah Mormont (Natalie Dormer), Oberyn Martell (), Daario Naharis (Isaac Hempstead Wright), Karl Tanner (), Lysa Arryn (Sophie Turner)"
4,6,tt3060910,https://www.imdb.com/title/tt3060910/?ref_=ttep_ep_6,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Charles Dance, , Natalie Dormer, , Liam Cunningham, , Stephen Dillane, , Alfie Allen, , Iwan Rheon, , Conleth Hill, , Sibel Kekilli, , Iain Glen, , Pedro Pascal, , Julian Glover, , Ian McElhinney, , Mark Gatiss, , Roger Ashton-Griffiths","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Tywin Lannister (), Margaery Tyrell (Lena Headey), Davos Seaworth (), Stannis Baratheon (Emilia Clarke), Theon Greyjoy (), Ramsay Snow (Charles Dance), Lord Varys (), Shae (Natalie Dormer), Jorah Mormont (), Oberyn Martell (Liam Cunningham), Grand Maester Pycelle (), Barristan Selmy (Stephen Dillane), Tycho Nestoris (), Mace Tyrell (Alfie Allen)"
4,7,tt3060876,https://www.imdb.com/title/tt3060876/?ref_=ttep_ep_7,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Carice van Houten, , John Bradley, , Sophie Turner, , Maisie Williams, , Rory McCann, , Gwendoline Christie, , Jerome Flynn, , Iain Glen, , Pedro Pascal, , Michiel Huisman, , Owen Teale, , Tara Fitzgerald","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Melisandre (), (as Carice Van Houten) (Emilia Clarke), Samwell Tarly (), Sansa Stark (Kit Harington), Arya Stark (), Sandor 'The Hound' Clegane (Aidan Gillen), Brienne of Tarth (), Bronn (Carice van Houten), Jorah Mormont (), Oberyn Martell (John Bradley), Daario Naharis (), Alliser Thorne (Sophie Turner), Selyse Baratheon ()"
4,8,tt3060782,https://www.imdb.com/title/tt3060782/?ref_=ttep_ep_8,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Charles Dance, , Alfie Allen, , John Bradley, , Sophie Turner, , Maisie Williams, , Rose Leslie, , Kristofer Hivju, , Hannah Murray, , Iwan Rheon, , Conleth Hill, , Rory McCann, , Iain Glen","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Tywin Lannister (), Theon Greyjoy (Emilia Clarke), Samwell Tarly (), Sansa Stark (Kit Harington), Arya Stark (), Ygritte (Aidan Gillen), Tormund Giantsbane (), Gilly (Charles Dance), Ramsay Snow (), Lord Varys (Alfie Allen), Sandor 'The Hound' Clegane (), Jorah Mormont (John Bradley)"
4,9,tt3060858,https://www.imdb.com/title/tt3060858/?ref_=ttep_ep_9,,", Kit Harington, , John Bradley, , Hannah Murray, , Rose Leslie, , Kristofer Hivju, , Peter Vaughan, , Owen Teale, , Dominic Carter, , Mark Stanley, , Ben Crompton, , Yuri Kolokolnikov, , Josef Altin, , Brenock O'Connor, , Joseph Gatt, , Ian Whyte, , Neil Fingleton, , Joe Claflin, , Graham Gill","Jon Snow (), Samwell Tarly (Kit Harington), Gilly (), Ygritte (John Bradley), Tormund Giantsbane (), Maester Aemon (Hannah Murray), Alliser Thorne (), Janos Slynt (Rose Leslie), Grenn (), Eddison Tollett (Kristofer Hivju), Styr (), Pypar (Peter Vaughan), Olly (), Thenn Warg (Owen Teale), Dongo the Giant (), Mag the Mighty (Dominic Carter), Cooper (), (uncredited) (Mark Stanley), Grizzled Old Warrior (), (uncredited) (Ben Crompton)"
4,10,tt3060860,https://www.imdb.com/title/tt3060860/?ref_=ttep_ep_10,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Charles Dance, , Liam Cunningham, , Stephen Dillane, , Carice van Houten, , John Bradley, , Isaac Hempstead Wright, , Maisie Williams, , Rory McCann, , Rose Leslie, , Kristofer Hivju, , Gwendoline Christie, , Conleth Hill, , Sibel Kekilli","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Tywin Lannister (Lena Headey), Davos Seaworth (), Stannis Baratheon (Emilia Clarke), Melisandre (), (as Carice Van Houten) (Kit Harington), Samwell Tarly (), Bran Stark (Charles Dance), Arya Stark (), Sandor 'The Hound' Clegane (Liam Cunningham), Ygritte (), Tormund Giantsbane (Stephen Dillane), Brienne of Tarth (), Lord Varys (Carice van Houten), Shae ()"
5,1,tt3658012,https://www.imdb.com/title/tt3658012/?ref_=ttep_ep_1,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Charles Dance, , Natalie Dormer, , Stephen Dillane, , Liam Cunningham, , Carice van Houten, , John Bradley, , Sophie Turner, , Kristofer Hivju, , Hannah Murray, , Conleth Hill, , Gwendoline Christie, , Michiel Huisman","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Tywin Lannister (), Margaery Tyrell (Emilia Clarke), Stannis Baratheon (), Davos Seaworth (Kit Harington), Melisandre (), (as Carice Van Houten) (Aidan Gillen), Samwell Tarly (), Sansa Stark (Charles Dance), Tormund Giantsbane (), Gilly (Natalie Dormer), Lord Varys (), Brienne of Tarth (Stephen Dillane), Daario Naharis ()"
5,2,tt3846626,https://www.imdb.com/title/tt3846626/?ref_=ttep_ep_2,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Stephen Dillane, , Liam Cunningham, , Indira Varma, , Maisie Williams, , Sophie Turner, , Conleth Hill, , Jerome Flynn, , John Bradley, , Hannah Murray, , Gwendoline Christie, , Nathalie Emmanuel, , Michiel Huisman","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Stannis Baratheon (), Davos Seaworth (Emilia Clarke), Ellaria Sand (), Arya Stark (Kit Harington), Sansa Stark (), Lord Varys (Aidan Gillen), Bronn (), Samwell Tarly (Stephen Dillane), Gilly (), Brienne of Tarth (Liam Cunningham), Missandei (), Daario Naharis (Indira Varma)"
5,3,tt3866836,https://www.imdb.com/title/tt3866836/?ref_=ttep_ep_3,,", Peter Dinklage, , Lena Headey, , Kit Harington, , Aidan Gillen, , Natalie Dormer, , Stephen Dillane, , Liam Cunningham, , Conleth Hill, , Alfie Allen, , Sophie Turner, , Maisie Williams, , John Bradley, , Gwendoline Christie, , Dean-Charles Chapman, , Tom Wlaschiha, , Michael McElhatton, , Iwan Rheon, , Iain Glen","Tyrion Lannister (), Cersei Lannister (Peter Dinklage), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Margaery Tyrell (), Stannis Baratheon (Kit Harington), Davos Seaworth (), Lord Varys (Aidan Gillen), Theon Greyjoy (), Sansa Stark (Natalie Dormer), Arya Stark (), Samwell Tarly (Stephen Dillane), Brienne of Tarth (), Tommen Baratheon (Liam Cunningham), Jaqen H'ghar (), Roose Bolton (Conleth Hill), Ramsay Bolton (), Jorah Mormont (Alfie Allen)"
5,4,tt3866838,https://www.imdb.com/title/tt3866838/?ref_=ttep_ep_4,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Natalie Dormer, , Stephen Dillane, , Carice van Houten, , Indira Varma, , John Bradley, , Sophie Turner, , Jerome Flynn, , Michiel Huisman, , Nathalie Emmanuel, , Dean-Charles Chapman, , Iain Glen, , Jonathan Pryce","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Margaery Tyrell (), Stannis Baratheon (Emilia Clarke), Melisandre (), (as Carice Van Houten) (Kit Harington), Ellaria Sand (), Samwell Tarly (Aidan Gillen), Sansa Stark (), Bronn (Natalie Dormer), Daario Naharis (), Missandei (Stephen Dillane), Tommen Baratheon (), Jorah Mormont (Carice van Houten), High Sparrow ()"
5,5,tt3866840,https://www.imdb.com/title/tt3866840/?ref_=ttep_ep_5,,", Peter Dinklage, , Emilia Clarke, , Kit Harington, , Stephen Dillane, , Liam Cunningham, , Carice van Houten, , Alfie Allen, , John Bradley, , Sophie Turner, , Hannah Murray, , Michiel Huisman, , Nathalie Emmanuel, , Gwendoline Christie, , Kristofer Hivju, , Michael McElhatton, , Iwan Rheon, , Iain Glen, , Ian McElhinney","Tyrion Lannister (), Daenerys Targaryen (Peter Dinklage), Jon Snow (), Stannis Baratheon (Emilia Clarke), Davos Seaworth (), Melisandre (Kit Harington), (as Carice Van Houten) (), Theon Greyjoy (Stephen Dillane), Samwell Tarly (), Sansa Stark (Liam Cunningham), Gilly (), Daario Naharis (Carice van Houten), Missandei (), Brienne of Tarth (Alfie Allen), Tormund Giantsbane (), Roose Bolton (John Bradley), Ramsay Bolton (), Jorah Mormont (Sophie Turner), Barristan Selmy ()"
5,6,tt3866842,https://www.imdb.com/title/tt3866842/?ref_=ttep_ep_6,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Aidan Gillen, , Natalie Dormer, , Indira Varma, , Maisie Williams, , Sophie Turner, , Jerome Flynn, , Alfie Allen, , Michael McElhatton, , Iwan Rheon, , Tom Wlaschiha, , Dean-Charles Chapman, , Iain Glen, , Diana Rigg, , Jonathan Pryce, , Alexander Siddig","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Petyr 'Littlefinger' Baelish (Nikolaj Coster-Waldau), Margaery Tyrell (), Ellaria Sand (Lena Headey), Arya Stark (), Sansa Stark (Aidan Gillen), Bronn (), Theon Greyjoy (Natalie Dormer), Roose Bolton (), Ramsay Bolton (Indira Varma), Jaqen H'ghar (), Tommen Baratheon (Maisie Williams), Jorah Mormont (), Olenna Tyrell (Sophie Turner), High Sparrow (), Doran Martell (Jerome Flynn)"
5,7,tt3866846,https://www.imdb.com/title/tt3866846/?ref_=ttep_ep_7,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Lena Headey, , Emilia Clarke, , Kit Harington, , Aidan Gillen, , Natalie Dormer, , Stephen Dillane, , Liam Cunningham, , Carice van Houten, , John Bradley, , Kristofer Hivju, , Hannah Murray, , Dean-Charles Chapman, , Alfie Allen, , Sophie Turner, , Iwan Rheon, , Gwendoline Christie","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Cersei Lannister (), Daenerys Targaryen (Nikolaj Coster-Waldau), Jon Snow (), Petyr 'Littlefinger' Baelish (Lena Headey), Margaery Tyrell (), Stannis Baratheon (Emilia Clarke), Davos Seaworth (), Melisandre (Kit Harington), (as Carice Van Houten) (), Samwell Tarly (Aidan Gillen), Tormund Giantsbane (), Gilly (Natalie Dormer), Tommen Baratheon (), Theon Greyjoy (Stephen Dillane), Sansa Stark (), Ramsay Bolton (Liam Cunningham), Brienne of Tarth ()"
5,8,tt3866850,https://www.imdb.com/title/tt3866850/?ref_=ttep_ep_8,,", Peter Dinklage, , Lena Headey, , Emilia Clarke, , Kit Harington, , Sophie Turner, , Maisie Williams, , John Bradley, , Hannah Murray, , Kristofer Hivju, , Alfie Allen, , Nathalie Emmanuel, , Tom Wlaschiha, , Michael McElhatton, , Iwan Rheon, , Iain Glen, , Anton Lesser, , Ben Crompton, , Faye Marsay","Tyrion Lannister (), Cersei Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Lena Headey), Sansa Stark (), Arya Stark (Emilia Clarke), Samwell Tarly (), Gilly (Kit Harington), Tormund Giantsbane (), Theon Greyjoy (Sophie Turner), Missandei (), Jaqen H'ghar (Maisie Williams), Roose Bolton (), Ramsay Bolton (John Bradley), Jorah Mormont (), Qyburn (Hannah Murray), Eddison Tollett (), The Waif (Kristofer Hivju)"
5,9,tt3866826,https://www.imdb.com/title/tt3866826/?ref_=ttep_ep_9,,", Peter Dinklage, , Nikolaj Coster-Waldau, , Emilia Clarke, , Kit Harington, , Stephen Dillane, , Liam Cunningham, , Carice van Houten, , Indira Varma, , Maisie Williams, , Jerome Flynn, , John Bradley, , Kristofer Hivju, , Tom Wlaschiha, , Michiel Huisman, , Nathalie Emmanuel, , Iain Glen, , Owen Teale, , Tara Fitzgerald","Tyrion Lannister (), Jaime Lannister (Peter Dinklage), Daenerys Targaryen (), Jon Snow (Nikolaj Coster-Waldau), Stannis Baratheon (), Davos Seaworth (Emilia Clarke), Melisandre (), (as Carice Van Houten) (Kit Harington), Ellaria Sand (), Arya Stark (Stephen Dillane), Bronn (), Samwell Tarly (Liam Cunningham), Tormund Giantsbane (), Jaqen H'ghar (Carice van Houten), Daario Naharis (), Missandei (Indira Varma), Jorah Mormont (), Alliser Thorne (Maisie Williams), Selyse Baratheon ()"
